#TC_ID/PC_ID , Testcase_Description , Service_ID , SubService_ID , Expected_Response_Data , Write_Data , Addressing , Format , Status_Mask , Communication_Type , controltype
PC_ID-003 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-032 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-279 , Service not supported in Active session(27 11) , 0x27 , 0x11 , 03 7F 27 7F AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-032 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-031 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-278 , Start Extended session(10 03) , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-031 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-277 , Start default session(10 01) , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-031 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-276 , Start programming session(10 02) , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-031 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-275 , Start Extended session(10 03) , 0x10 , 0x03 , 03 7F 22 7E AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-031 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-274 , Start programming session(10 02) , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-031 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-273 , Start default session(10 01) , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-031 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-272 , Fault memory clear Extended session(14 FFFFFF) , 0x14 , 0xFFFFFF , 01 54 AA AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-031 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-271 , Read DTC with Programming session(19 02) , 0x19 , 0x02 , 03 59 02 08 AA AA AA AA ,    , Physical , Hex , 0x08 ,    ,   
PC_ID-031 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-270 , Request out of range(2250DD) , 0x22 , 0x50DD , 03 7F 22 31 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-269 , Request out of range(22D100) , 0x22 , 0xD100 , 03 7F 22 31 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-268 , Incorrect message length(22) , 0x22 ,    , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-267 , Service not supported in Active session , 0x22 , - , 0x62 ,    , Physical , Hex ,    ,    ,   
TC_ID-266 , Pending Response , 0x22 , - , 0x62 ,    , Physical , Hex ,    ,    ,   
TC_ID-265 , Security access denied , 0x22 , - , 0x62 ,    , Physical , Hex ,    ,    ,   
TC_ID-264 , sub function not correct(invalid identifier))(22 F1 FF) , 0x22 , 0xF1FF , 03 7F 22 12 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-263 , SystemNameOrEngineTypeDataIdentifier_Read(Extendedsession) , 0x22 , 0xF197 , 07 62 F1 97 4D 46 53 57 ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-262 , S_W_Version_Dataidentifier_F1_DD_Read(Extendedsession) , 0x22 , 0xF1DD , 10 10 62 F1 DD 41 30 30 30 30 00 00 00 00 00 00 00 00 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-261 , ECU_Software_UNIT1_Version_F1_B1_Read(Extendedsession) , 0x22 , 0xF1B1 , 07 62 F1 B1 41 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-260 , ECU_Software_UNIT_number_F1_B0_Read(Extendedsession) , 0x22 , 0xF1B0 , 04 62 F1 B0 01 AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-259 , ECU_Supplier_Code_F1_A1_Read(Extendedsession) , 0x22 , 0xF1A1 , 07 62 F1 A1 53 31 31 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-258 , Software_Version_for_HKMC_Vehicle_Manufacture_F1_A0_Read(Extendedsession) , 0x22 , 0xF1A0 , 07 62 F1 A0 41 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-257 , SystemSupplierECUSoftwareVersionNumbe_DataIdentifier_F1_95_Read(Extendedsession) , 0x22 , 0xF195 , 07 62 F1 95 41 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-256 , ECUSoftwareUnit2 IVDDataIdentifier_F1_C2_Read(Defaultsession) , 0x22 , 0xF1C2 , 03 62 F1 C2 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-255 , ECUSoftwareUnit1IVDDataIdentifier_F1_C1_Read(Extendedsession) , 0x22 , 0xF1C1 , 03 62 F1 C1 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-254 , HardwareVersionNumber_F1_93_Read(Extendedsession) , 0x22 , 0xF193 , 07 62 F1 93 41 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-253 , Vehicle_Manufacturer_ECU_HW_Number_F1_91_Read(Extendedsession) , 0x22 , 0xF191 , 07 62 F1 91 41 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-252 , ECU_Serial_Number_F1_8C_Read(Extendedsession) , 0x22 , 0xF18C , 10 0B 62 F1 8C 30 30 30 30 30 30 30 31 AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-251 , Manufacturing_F1_8B_Read(Extendedsession) , 0x22 , 0xF18B , 07 62 F1 8B 20 25 12 19 ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-250 , Vehicle_Manufacturer_Spare_Part_Number_F1_87_Read(Extendedsession) , 0x22 , 0xF187 , 10 0D 62 F1 87 39 33 34 44 38 47 42 35 31 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-249 , B_CAN_Database_Version_F1_00_Read(Extendedsession) , 0x22 , 0xF100 , 06 62 F1 00 31 2E  30 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-248 , RX_SWIN_F1_EF_Read(Extended session) , 0x22 , 0xF1EF , 10 2B 62 F1 EF 07 A6 0B 52 31 30 20 4D 51 34 2F 31 2F 30 0C 52 31 35 35 20 4D 51 34 2F 31 2F 30 0C 52 31 35 36 20 4D 51 34 2F 31 2F 30 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-247 , - Input Output Record Local Identifier #2(Extended session) , 0x22 , 0xB303 , 10 0B 62 B3 03 FF FF FF 01 08 00 00 01 AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-246 , - Input Output Record Local Identifier #1(Extended session) , 0x22 , 0xB302 , 10 09 62 B3 02 FF FF 00 00 00 94 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-245 , Fault memory clear Extended session(14 FFFFFF) , 0x14 , 0xFFFFFF , 01 54 AA AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-244 , Read DTC with Extended session(19 02) , 0x19 , 0x02 , 03 59 02 08 AA AA AA AA ,    , Physical , Hex , 0x08 ,    ,   
PC_ID-030 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-243 , SystemNameOrEngineTypeDataIdentifier_Read(Defaultsession) , 0x22 , 0xF197 , 07 62 F1 97 4D 46 53 57 ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-242 , S_W_Version_Dataidentifier_F1_DD_Read(Defaultsession) , 0x22 , 0xF1DD , 10 10 62 F1 DD 41 30 30 30 30 00 00 00 00 00 00 00 00 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-241 , ECU_Software_UNIT1_Version_F1_B1_Read(Defaultsession) , 0x22 , 0xF1B1 , 07 62 F1 B1 41 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-240 , ECU_Software_UNIT_number_F1_B0_Read(Defaultsession) , 0x22 , 0xF1B0 , 04 62 F1 B0 01 AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-239 , ECU_Supplier_Code_F1_A1_Read(Defaultsession) , 0x22 , 0xF1A1 , 07 62 F1 A1 53 31 31 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-238 , Software_Version_for_HKMC_Vehicle_Manufacture_F1_A0_Read(Defaultsession) , 0x22 , 0xF1A0 , 07 62 F1 A0 41 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-237 , SystemSupplierECUSoftwareVersionNumbe_DataIdentifier_F1_95_Read(Defaultsession) , 0x22 , 0xF195 , 07 62 F1 95 41 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-236 , ECUSoftwareUnit2 IVDDataIdentifier_F1_C2_Read(Defaultsession) , 0x22 , 0xF1C2 , 03 62 F1 C2 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-235 , ECUSoftwareUnit1IVDDataIdentifier_F1_C1_Read(Defaultsession) , 0x22 , 0xF1C1 , 03 62 F1 C1 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-234 , HardwareVersionNumber_F1_93_Read(Defaultsession) , 0x22 , 0xF193 , 07 62 F1 93 41 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-233 , Vehicle_Manufacturer_ECU_HW_Number_F1_91_Read(Defaultsession) , 0x22 , 0xF191 , 07 62 F1 91 41 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-232 , ECU_Serial_Number_F1_8C_Read(Defaultsession) , 0x22 , 0xF18C , 10 0B 62 F1 8C 30 30 30 30 30 30 30 31 AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-231 , Manufacturing_F1_8B_Read(Defaultsession) , 0x22 , 0xF18B , 07 62 F1 8B 20 25 12 19 ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-230 , Vehicle_Manufacturer_Spare_Part_Number_F1_87_Read(Defaultsession) , 0x22 , 0xF187 , 10 0D 62 F1 87 39 33 34 44 38 47 42 35 31 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-229 , B_CAN_Database_Version_F1_00_Read(Defaultsession) , 0x22 , 0xF100 , 06 62 F1 00 31 2E  30 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-228 , RX_SWIN_F1_EF_Read(Defaultsession) , 0x22 , 0xF1EF , 10 2B 62 F1 EF 07 A6 0B 52 31 30 20 4D 51 34 2F 31 2F 30 0C 52 31 35 35 20 4D 51 34 2F 31 2F 30 0C 52 31 35 36 20 4D 51 34 2F 31 2F 30 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-227 , - Input Output Record Local Identifier #2(Default session) , 0x22 , 0xB303 , 10 0B 62 B3 03 FF FF FF 01 08 00 00 01 AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-226 , - Input Output Record Local Identifier #1(Default session) , 0x22 , 0xB302 , 10 09 62 B3 02 FF FF 00 00 00 94 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-225 , Fault memory clear Extended session(14 FFFFFF) , 0x14 , 0xFFFFFF , 01 54 AA AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-224 , Read DTC with default session(19 02) , 0x19 , 0x02 , 03 59 02 08 AA AA AA AA ,    , Physical , Hex , 0x08 ,    ,   
PC_ID-029 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-028 , Start Programming  session , 0x10 , 0x02 , 06 50 02 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-223 , Softreset , 0x11 , 0x03 , 02 51 03 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-028 , Start Programming  session , 0x10 , 0x02 , 06 50 02 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-222 , Conditions not correct(invalid range)(14 8000FF) , 0x14 , 0x8000FF , 01 54 AA AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-028 , Start Programming  session , 0x10 , 0x02 , 06 50 02 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-221 , Fault memory clear Extended session(14 FFFFFF) , 0x14 , 0xFFFFFF , 01 54 AA AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-028 , Start Programming  session , 0x10 , 0x02 , 06 50 02 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-220 , Read DTC with Programming session(19 02) , 0x19 , 0x02 , 03 59 02 08 AA AA AA AA ,    , Physical , Hex , 0x01 ,    ,   
PC_ID-028 , Start Programming  session , 0x10 , 0x02 , 06 50 02 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-219 , Read DTC with Programming session(19 02) , 0x19 , 0x02 , 06 59 01 08 00 00 00 AA ,    , Physical , Hex , 0x08 ,    ,   
PC_ID-028 , Start Programming  session , 0x10 , 0x02 , 06 50 02 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-027 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-026 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-218 , Softreset(11 03) , 0x11 , 0x03 , 02 51 03 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-026 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-217 , DisableRxAndDisableTx Extended session(28 03) , 0x28 , 0x03 , 02 68 03 AA AA AA AA AA ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-026 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-216 , DisableRxAndDisableTx Extended session(28 03) , 0x28 , 0x03 , 02 68 03 AA AA AA AA AA ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-026 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-215 , DisableRxAndEnableTx Extended session(28 02) , 0x28 , 0x02 , 02 68 02 AA AA AA AA AA ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-026 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-214 , DisableRxAndEnableTx Extended session(28 02) , 0x28 , 0x02 , 02 68 02 AA AA AA AA AA ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-026 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-213 , EnableRxAndDisableTx Extended session(28 01) , 0x28 , 0x01 , 02 68 01 AA AA AA AA AA ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-026 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-212 , EnableRxAndDisableTx Extended session(28 01) , 0x28 , 0x01 , 02 68 01 AA AA AA AA AA ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-026 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-211 , Disable Rx and Tx(28 00 ) , 0x28 , 0x00 , 02 68 00 AA AA AA AA AA ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-026 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-210 , Disable Rx and Tx(28 00 ) , 0x28 , 0x00 , 02 68 00 AA AA AA AA AA ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-026 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-022 , Start Default session , 0x10 , 0x01 , 0x50 ,    , Physical , Hex ,    ,    ,   
TC_ID-139 , SendKey_Send(invalid session)(Default)(27 12) , 0x27 , 0x12 , 0x7F ,    , Physical , Hex ,    ,    ,   
PC_ID-022 , Start Default session , 0x10 , 0x01 , 0x50 ,    , Physical , Hex ,    ,    ,   
TC_ID-138 , RequestSeed_Request(invalid session)(Default)(27 11) , 0x27 , 0x11 , 0x7F ,    , Physical , Hex ,    ,    ,   
PC_ID-022 , Start Default session , 0x10 , 0x01 , 0x50 ,    , Physical , Hex ,    ,    ,   
PC_ID-021 , Start Extended session , 0x10 , 0x03 , 0x50 ,    , Physical , Hex ,    ,    ,   
TC_ID-137 , Incorrect message length(No sub function)(2F) , 0x2F ,    , 0x13 ,    , Physical , Hex ,    ,    ,   
PC_ID-021 , Start Extended session , 0x10 , 0x03 , 0x50 ,    , Physical , Hex ,    ,    ,   
TC_ID-136 , Control in invalid session(2F 95 03 01)(invalid session) , 0x2F , 0xF1 0x95 0x03 0x01 , 0x7F ,    , Physical , Hex ,    ,    ,   
PC_ID-021 , Start Extended session , 0x10 , 0x03 , 0x50 ,    , Physical , Hex ,    ,    ,   
TC_ID-135 , Invalid control parameter(2F 95 FF)(invalid session) , 0x2F , 0xF1 0x95 0xFF , 0x7F ,    , Physical , Hex ,    ,    ,   
TC_ID-134 , Control input(2F 95 03 00)(invalid session) , 0x2F , 0xF1 0x95 0x03 0x00 , 0x7F ,    , Physical , Hex ,    ,    ,   
PC_ID-020 , Start default session , 0x10 , 0x01 , 0x50 ,    , Physical , Hex ,    ,    ,   
TC_ID-133 , Control output with valid control parameter(2F 95 03 01)(invalid session) , 0x2F , 0xF1 0x95 0x03 0x01 , 0x7F ,    , Physical , Hex ,    ,    ,   
PC_ID-020 , Start default session , 0x10 , 0x01 , 0x50 ,    , Physical , Hex ,    ,    ,   
PC_ID-019 , Start Extended session , 0x10 , 0x03 , 0x50 ,    , Physical , Hex ,    ,    ,   
TC_ID-132 , SendKey_Send(invalid Subfunction )(27 02) , 0x27 , 0x02 , 0x12 ,    , Physical , Hex ,    ,    ,   
PC_ID-019 , Start Extended session , 0x10 , 0x03 , 0x50 ,    , Physical , Hex ,    ,    ,   
TC_ID-131 , RequestSeed_Request(invalid Subfunction )(27 01) , 0x27 , 0x01 , 0x7F ,    , Physical , Hex ,    ,    ,   
PC_ID-019 , Start Extended session , 0x10 , 0x03 , 0x50 ,    , Physical , Hex ,    ,    ,   
PC_ID-015 , Start Extended session , 0x10 , 0x03 , 0x50 ,    , Physical , Hex ,    ,    ,   
PC_ID-016 , RequestSeed_ASK_Request(27 11) , 0x27 , 0x11 , 0x67 ,    , Physical , Hex ,    ,    ,   
PC_ID-017 , SendKey_ASK_Send(27 13) , 0x27 , 0x13 , 0x12 ,    , Physical , Hex ,    ,    ,   
TC_ID-130 , SystemNameOrEngineTypeDataIdentifier_Write(F197)(invalid security) , 0x2E , 0xF197 , 0x33 , 4D 4B 42 44 4D 4B 42 44 , Physical , Hex ,    ,    ,   
PC_ID-015 , Start Extended session , 0x10 , 0x03 , 0x50 ,    , Physical , Hex ,    ,    ,   
PC_ID-016 , RequestSeed_ASK_Request(27 11) , 0x27 , 0x11 , 0x67 ,    , Physical , Hex ,    ,    ,   
PC_ID-017 , SendKey_ASK_Send(27 13) , 0x27 , 0x13 , 0x12 ,    , Physical , Hex ,    ,    ,   
TC_ID-129 , SystemSupplierECUSoftwareVersionNumbe_DataIdentifier_F1_95_Write(invalid security) , 0x2E , 0xF195 , 0x33 , 30 31 2E 30 30 , Physical , Hex ,    ,    ,   
PC_ID-015 , Start Extended session , 0x10 , 0x03 , 0x50 ,    , Physical , Hex ,    ,    ,   
PC_ID-016 , RequestSeed_ASK_Request(27 11) , 0x27 , 0x11 , 0x67 ,    , Physical , Hex ,    ,    ,   
PC_ID-017 , SendKey_ASK_Send(27 13) , 0x27 , 0x13 , 0x12 ,    , Physical , Hex ,    ,    ,   
TC_ID-128 , ECUSoftwareUnit1IVDDataIdentifier_F1_C1_Write(invalid security) , 0x2E , 0xF1C1 , 0x33 , A6 32 F7 CD 4D F6 CD A6 04 EB 7E 3A 2E 85 0A 39  A6 32 F7 , Physical , Hex ,    ,    ,   
PC_ID-015 , Start Extended session , 0x10 , 0x03 , 0x50 ,    , Physical , Hex ,    ,    ,   
PC_ID-016 , RequestSeed_ASK_Request(27 11) , 0x27 , 0x11 , 0x67 ,    , Physical , Hex ,    ,    ,   
PC_ID-017 , SendKey_ASK_Send(27 13) , 0x27 , 0x13 , 0x12 ,    , Physical , Hex ,    ,    ,   
TC_ID-127 , HardwareVersionNumber_F1_93_Write(invalid security) , 0x2E , 0xF193 , 0x33 , 30 31 2E 30 30 2E 30 30 , Physical , Hex ,    ,    ,   
PC_ID-015 , Start Extended session , 0x10 , 0x03 , 0x50 ,    , Physical , Hex ,    ,    ,   
PC_ID-016 , RequestSeed_ASK_Request(27 11) , 0x27 , 0x11 , 0x67 ,    , Physical , Hex ,    ,    ,   
PC_ID-017 , SendKey_ASK_Send(27 13) , 0x27 , 0x13 , 0x12 ,    , Physical , Hex ,    ,    ,   
